Province/State,Country/Region,Lat,Long,Date,Confirmed,Death,Recovered
,Gabon,-0.8037,11.6094,2020-05-21,1567,12,322.0
,Gambia,13.4432,-15.3101,2020-05-21,24,1,53834.0
,Georgia,42.3154,43.3569,2020-05-21,721,12,3884.0
,Germany,51.165691,10.451526,2020-05-21,179021,8203,90.0
,Ghana,7.9465,-1.0232,2020-05-21,6269,31,43.0
,Greece,39.0742,21.8243,2020-05-21,2853,168,315.0
,Grenada,12.1165,-61.679,2020-05-21,22,0,4978.0
,Guatemala,15.7835,-90.2308,2020-05-21,2512,48,71.0
,Guinea,9.9456,-9.6966,2020-05-21,3067,18,14.0
,Guinea-Bissau,11.8037,-15.1804,2020-05-21,1109,6,183.0
,Guyana,4.860416000000002,-58.93018000000001,2020-05-21,127,10,97.0
,Haiti,18.9712,-72.2852,2020-05-21,734,25,6.0
,Holy See,41.9029,12.4534,2020-05-21,12,0,14.0
,Honduras,15.2,-86.2419,2020-05-21,3204,156,60.0
,Hungary,47.1625,19.5033,2020-05-21,3641,473,0.0
,Iceland,64.9631,-19.0208,2020-05-21,1803,10,1474.0
,India,20.593684,78.96288,2020-05-21,118226,3584,370.0
,Indonesia,-0.7893,113.9213,2020-05-21,20162,1278,796.0
,Iran,32.427908,53.68804599999999,2020-05-21,129341,7249,2501.0
,Iraq,33.223191,43.679291,2020-05-21,3877,140,1470.0
,Ireland,53.1424,-7.6921,2020-05-21,24391,1583,7727.0
,Israel,31.046051,34.851612,2020-05-21,16683,279,2177.0
,Italy,41.87194,12.56738,2020-05-21,228006,32486,20231.0
,Jamaica,18.1096,-77.2975,2020-05-21,534,9,7379.0
,Japan,36.204824,138.252924,2020-05-21,16362,826,8.0
,Jordan,31.24,36.51,2020-05-21,684,9,392.0
,Kazakhstan,48.0196,66.9237,2020-05-21,7234,35,56169.0
,Kenya,-0.0236,37.9062,2020-05-21,1109,50,3506.0
,"Korea, South",35.90775700000001,127.766922,2020-05-21,11142,264,10330.0
,Kosovo,42.602636,20.902977,2020-05-21,1003,29,18349.0
,Kuwait,29.31166,47.481766,2020-05-21,18609,129,13283.0
,Kyrgyzstan,41.20438,74.766098,2020-05-21,1313,14,12162.0
,Laos,19.85627,102.495496,2020-05-21,19,0,142208.0
,Latvia,56.8796,24.6032,2020-05-21,1025,22,245.0
,Lebanon,33.8547,35.8623,2020-05-21,1024,26,15.0
,Lesotho,-29.61,28.2336,2020-05-21,1,0,18.0
,Liberia,6.4280550000000005,-9.429499,2020-05-21,240,23,14.0
,Libya,26.3351,17.228331,2020-05-21,71,3,294.0
,Liechtenstein,47.14,9.55,2020-05-21,82,1,68.0
,Lithuania,55.1694,23.8813,2020-05-21,1593,61,51022.0
,Luxembourg,49.8153,6.1296,2020-05-21,3980,109,1586.0
,MS Zaandam,0.0,0.0,2020-05-21,9,2,6277.0
,Madagascar,-18.766947,46.869107,2020-05-21,405,2,11.0
,Malawi,-13.2543,34.3015,2020-05-21,72,3,297.0
,Malaysia,4.210483999999999,101.975766,2020-05-21,7059,114,17276.0
,Maldives,3.2028,73.2207,2020-05-21,1216,4,1327.0
,Mali,17.570692,-3.996166000000001,2020-05-21,947,60,1354.0
,Malta,35.9375,14.3754,2020-05-21,599,6,0.0
,Mauritania,21.0079,-10.9408,2020-05-21,173,5,265.0
,Mauritius,-20.348404,57.552152,2020-05-21,332,10,13451.0
,Mexico,23.6345,-102.5528,2020-05-21,59567,6510,6.0
,Moldova,47.4116,28.3699,2020-05-21,6704,233,150376.0
,Monaco,43.7333,7.4167,2020-05-21,97,4,732.0
,Mongolia,46.8625,103.8467,2020-05-21,140,0,749.0
,Montenegro,42.708678000000006,19.37439,2020-05-21,324,9,9.0
,Morocco,31.7917,-7.0926,2020-05-21,7211,196,0.0
,Mozambique,-18.665695,35.529562,2020-05-21,162,0,28300.0
,Namibia,-22.9576,18.4904,2020-05-21,18,0,43.0
,Nepal,28.1667,84.25,2020-05-21,457,3,419.0
Aruba,Netherlands,12.5211,-69.9683,2020-05-21,101,3,1575.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-05-21,6,0,183.0
Curacao,Netherlands,12.1696,-68.99,2020-05-21,16,1,2931.0
Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-21,77,15,24.0
,Netherlands,52.1326,5.2913,2020-05-21,44700,5775,183.0
,New Zealand,-40.9006,174.886,2020-05-21,1504,21,108.0
,Nicaragua,12.865416,-85.207229,2020-05-21,279,17,929.0
,Niger,17.607789,8.081666,2020-05-21,924,60,122793.0
,Nigeria,9.082,8.6753,2020-05-21,7016,211,391508.0
,North Macedonia,41.6086,21.7453,2020-05-21,1898,111,69.0
,Norway,60.472,8.4689,2020-05-21,8309,235,7995.0
,Oman,21.512583,55.92325500000001,2020-05-21,6370,31,16371.0
,Pakistan,30.3753,69.3451,2020-05-21,50694,1067,3.0
,Panama,8.538,-80.7821,2020-05-21,10116,291,91.0
,Papua New Guinea,-6.314993,143.95555,2020-05-21,8,0,7.0
,Paraguay,-23.4425,-58.4438,2020-05-21,836,11,67.0
,Peru,-9.19,-75.0152,2020-05-21,108769,3148,512.0
,Philippines,12.879721,121.774017,2020-05-21,13434,846,13.0
,Poland,51.9194,19.1451,2020-05-21,20143,972,147.0
,Portugal,39.3999,-8.2245,2020-05-21,29912,1277,306.0
,Qatar,25.3548,51.1839,2020-05-21,38651,17,10.0
,Romania,45.9432,24.9668,2020-05-21,17585,1156,10.0
,Russia,61.52401,105.318756,2020-05-21,317554,3099,0.0
,Rwanda,-1.9403,29.8739,2020-05-21,320,0,650.0
,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-21,15,0,2668.0
,Saint Lucia,13.9094,-60.9789,2020-05-21,18,0,302.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-21,18,0,278.0
,San Marino,43.9424,12.4578,2020-05-21,658,41,365.0
,Sao Tome and Principe,0.1864,6.6131,2020-05-21,251,8,6.0
,Saudi Arabia,23.885942,45.079162,2020-05-21,65077,351,10.0
,Senegal,14.4974,-14.4524,2020-05-21,2812,33,779.0
,Serbia,44.0165,21.0059,2020-05-21,10919,237,25.0
,Seychelles,-4.6796,55.492,2020-05-21,11,0,1209.0
,Sierra Leone,8.460555000000001,-11.779889,2020-05-21,585,35,823.0
,Singapore,1.2833,103.8333,2020-05-21,29812,23,5277.0
,Slovakia,48.669,19.699,2020-05-21,1502,28,681.0
,Slovenia,46.1512,14.9955,2020-05-21,1468,106,18.0
,Solomon Islands,-9.6457,160.1562,2020-05-21,0,0,19.0
,Somalia,5.152149,46.199616,2020-05-21,1594,61,4617.0
,South Africa,-30.5595,22.9375,2020-05-21,19137,369,3287.0
,South Sudan,6.877000000000002,31.307,2020-05-21,481,4,104.0
,Spain,40.463667,-3.74922,2020-05-21,233037,27940,2666.0
,Sri Lanka,7.873054,80.77179699999998,2020-05-21,1055,9,29.0
,Sudan,12.8628,30.2176,2020-05-21,3138,121,1045.0
,Suriname,3.9193,-56.0278,2020-05-21,11,1,435.0
,Sweden,60.128161,18.643501,2020-05-21,33236,4260,203.0
,Switzerland,46.8182,8.2275,2020-05-21,30694,1898,1544.0
,Syria,34.802075,38.99681500000001,2020-05-21,58,3,550.0
,Taiwan*,23.7,121.0,2020-05-21,440,7,15286.0
,Tajikistan,38.861,71.2761,2020-05-21,2350,44,3022.0
,Tanzania,-6.369028,34.888822,2020-05-21,509,21,47.0
,Thailand,15.870032,100.992541,2020-05-21,3037,56,5419.0
,Timor-Leste,-8.874217,125.727539,2020-05-21,24,0,8425.0
,Togo,8.6195,0.8248,2020-05-21,354,12,76.0
,Trinidad and Tobago,10.6918,-61.2225,2020-05-21,116,8,16660.0
,Tunisia,33.886917,9.537499,2020-05-21,1046,47,15572.0
,Turkey,38.9637,35.2433,2020-05-21,153548,4249,16.0
,US,40.0,-100.0,2020-05-21,1585151,97922,134.0
,Uganda,1.373333,32.290275,2020-05-21,160,0,6.0
,Ukraine,48.3794,31.1656,2020-05-21,19706,579,738.0
,United Arab Emirates,23.424076,53.847818,2020-05-21,26898,237,1781.0
Anguilla,United Kingdom,18.2206,-63.0686,2020-05-21,3,0,20.0
Bermuda,United Kingdom,32.3078,-64.7505,2020-05-21,125,9,177604.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-21,8,1,138.0
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-21,121,1,965.0
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-21,558,45,719.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-21,13,0,126.0
Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-21,151,0,20.0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-21,336,24,155.0
Montserrat,United Kingdom,16.742498,-62.187366,2020-05-21,11,1,122.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-21,12,1,1996.0
,United Kingdom,55.3781,-3.4360000000000004,2020-05-21,240795,35067,46961.0
,Uruguay,-32.5228,-55.7658,2020-05-21,749,20,23.0
,Uzbekistan,41.377491,64.585262,2020-05-21,2964,13,413.0
,Venezuela,6.4238,-66.5897,2020-05-21,882,10,36115.0
,Vietnam,14.058324,108.277199,2020-05-21,324,0,985.0
,West Bank and Gaza,31.9522,35.2332,2020-05-21,423,2,581.0
,Western Sahara,24.2155,-12.8858,2020-05-21,6,0,573.0
,Yemen,15.552727,48.516388,2020-05-21,197,33,355.0
,Zambia,-13.133897,27.849332,2020-05-21,866,7,137.0
,Zimbabwe,-19.015438,29.154857,2020-05-21,51,4,1582.0
,Afghanistan,33.93911,67.709953,2020-05-22,9216,205,252.0
,Albania,41.1533,20.1683,2020-05-22,981,31,145.0
,Algeria,28.0339,1.6596,2020-05-22,7918,582,162.0
,Andorra,42.5063,1.5218,2020-05-22,762,51,322.0
,Angola,-11.2027,17.8739,2020-05-22,60,3,932.0
,Antigua and Barbuda,17.0608,-61.7964,2020-05-22,25,3,1254.0
,Argentina,-38.4161,-63.6167,2020-05-22,10649,433,1035.0
,Armenia,40.0691,45.0382,2020-05-22,5928,74,63618.0
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-22,107,3,1015.0
New South Wales,Australia,-33.8688,151.2093,2020-05-22,3086,48,205.0
Northern Territory,Australia,-12.4634,130.8456,2020-05-22,29,0,653.0
Queensland,Australia,-27.4698,153.0251,2020-05-22,1060,6,936.0
South Australia,Australia,-34.9285,138.6007,2020-05-22,439,4,136.0
Tasmania,Australia,-42.8821,147.3272,2020-05-22,228,13,147.0
Victoria,Australia,-37.8136,144.9631,2020-05-22,1593,18,45.0
Western Australia,Australia,-31.9505,115.8605,2020-05-22,557,9,75.0
,Austria,47.5162,14.5501,2020-05-22,16436,635,18.0
,Azerbaijan,40.1431,47.5769,2020-05-22,3855,46,305.0
,Bahamas,25.025885,-78.035889,2020-05-22,97,11,780.0
,Bahrain,26.0275,50.55,2020-05-22,8414,12,655.0
,Bangladesh,23.685,90.3563,2020-05-22,30205,432,198.0
,Barbados,13.1939,-59.5432,2020-05-22,90,7,558.0
,Belarus,53.7098,27.9534,2020-05-22,34303,190,188.0
,Belgium,50.8333,4.469936,2020-05-22,56511,9212,1.0
,Belize,17.1899,-88.4976,2020-05-22,18,2,73.0
,Benin,9.3077,2.3158,2020-05-22,135,3,183.0
,Bhutan,27.5142,90.4336,2020-05-22,21,0,1267.0
,Bolivia,-16.2902,-63.5887,2020-05-22,5579,230,6132.0
,Bosnia and Herzegovina,43.9159,17.6791,2020-05-22,2372,141,24.0
,Botswana,-22.3285,24.6849,2020-05-22,30,1,161.0
,Brazil,-14.235,-51.9253,2020-05-22,330890,21048,381.0
,Brunei,4.5353,114.7277,2020-05-22,141,1,646.0
,Bulgaria,42.7339,25.4858,2020-05-22,2372,125,1326.0
,Burkina Faso,12.2383,-1.5616,2020-05-22,814,52,2051.0
,Burma,21.9162,95.956,2020-05-22,199,6,1734.0
,Burundi,-3.3731,29.9189,2020-05-22,42,1,784.0
,Cabo Verde,16.5388,-23.0418,2020-05-22,362,3,6460.0
,Cambodia,11.55,104.9167,2020-05-22,123,0,187.0
,Cameroon,3.848,11.5021,2020-05-22,4400,159,11.0
Alberta,Canada,53.9333,-116.5765,2020-05-22,6800,134,10180.0
British Columbia,Canada,53.7267,-127.6476,2020-05-22,2507,155,651.0
Diamond Princess,Canada,0.0,0.0,2020-05-22,1,1,1241.0
Grand Princess,Canada,0.0,0.0,2020-05-22,13,0,16.0
Manitoba,Canada,53.7609,-98.8139,2020-05-22,292,7,8952.0
New Brunswick,Canada,46.5653,-66.4619,2020-05-22,121,0,18425.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-22,260,3,5359.0
Northwest Territories,Canada,64.8255,-124.8457,2020-05-22,5,0,1002.0
Nova Scotia,Canada,44.682,-63.7443,2020-05-22,1048,58,165.0
Ontario,Canada,51.2538,-85.3232,2020-05-22,26085,2129,39.0
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-22,27,0,1574.0
Quebec,Canada,52.9399,-73.5491,2020-05-22,46150,3866,168.0
Saskatchewan,Canada,52.9399,-106.4509,2020-05-22,627,7,191.0
Yukon,Canada,64.2823,-135.0,2020-05-22,11,0,15.0
,Central African Republic,6.6111,20.9394,2020-05-22,479,0,5500.0
,Chad,15.4542,18.7322,2020-05-22,611,58,161.0
,Chile,-35.6751,-71.543,2020-05-22,70445,630,60.0
Anhui,China,31.8257,117.2264,2020-05-22,991,6,115.0
Beijing,China,40.1824,116.4142,2020-05-22,593,9,91.0
Chongqing,China,30.0572,107.874,2020-05-22,579,6,1315.0
Fujian,China,26.0789,117.9874,2020-05-22,356,1,18.0
Gansu,China,35.7518,104.2861,2020-05-22,139,2,411.0
Guangdong,China,23.3417,113.4244,2020-05-22,1591,8,6.0
Guangxi,China,23.8298,108.7881,2020-05-22,254,2,1.0
Guizhou,China,26.8154,106.8748,2020-05-22,147,2,33.0
Hainan,China,19.1959,109.7453,2020-05-22,169,6,65098.0
Hebei,China,39.549,116.1306,2020-05-22,328,6,668.0
Heilongjiang,China,47.862,127.7615,2020-05-22,945,13,19.0
Henan,China,37.8957,114.9042,2020-05-22,1276,22,573.0
Hong Kong,China,22.3,114.2,2020-05-22,1065,4,163360.0
Hubei,China,30.9756,112.2707,2020-05-22,68135,4512,2412.0
Hunan,China,27.6104,111.7088,2020-05-22,1019,4,1374.0
Inner Mongolia,China,44.0935,113.9448,2020-05-22,217,1,18.0
Jiangsu,China,32.9711,119.455,2020-05-22,653,0,565.0
Jiangxi,China,27.614,115.7221,2020-05-22,937,1,1950.0
Jilin,China,43.6661,126.1923,2020-05-22,154,2,42.0
Liaoning,China,41.2956,122.6085,2020-05-22,149,2,67.0
Macau,China,22.1667,113.55,2020-05-22,45,0,22.0
Ningxia,China,37.2692,106.1655,2020-05-22,75,0,2.0
Qinghai,China,35.7452,95.9956,2020-05-22,18,0,519.0
Shaanxi,China,35.1917,108.8701,2020-05-22,308,3,1996.0
Shandong,China,36.3427,118.1498,2020-05-22,788,7,1792.0
Shanghai,China,31.202,121.4491,2020-05-22,667,7,70920.0
Shanxi,China,37.5777,112.2922,2020-05-22,198,0,6240.0
Sichuan,China,30.6171,102.7103,2020-05-22,563,3,112988.0
Tianjin,China,39.3054,117.323,2020-05-22,192,3,2971.0
Tibet,China,31.6927,88.0924,2020-05-22,1,0,22089.0
Xinjiang,China,41.1129,85.2401,2020-05-22,76,3,14679.0
Yunnan,China,24.974,101.487,2020-05-22,185,2,150604.0
Zhejiang,China,29.1832,120.0934,2020-05-22,1268,1,284.0
,Colombia,4.5709,-74.2973,2020-05-22,19131,682,14096.0
,Comoros,-11.6455,43.3333,2020-05-22,78,1,497.0
,Congo (Brazzaville),-0.228,15.8277,2020-05-22,469,16,4900.0
,Congo (Kinshasa),-4.0383,21.7587,2020-05-22,1945,63,421.0
,Costa Rica,9.7489,-83.7534,2020-05-22,911,10,10363.0
,Cote d'Ivoire,7.54,-5.5471,2020-05-22,2341,29,801.0
,Croatia,45.1,15.2,2020-05-22,2243,99,8698.0
,Cuba,21.521757,-77.78116700000002,2020-05-22,1916,81,1066.0
,Cyprus,35.1264,33.4299,2020-05-22,927,17,16.0
,Czechia,49.8175,15.473,2020-05-22,8813,312,741.0
Faroe Islands,Denmark,61.8926,-6.9118,2020-05-22,187,0,699.0
Greenland,Denmark,71.7069,-42.6043,2020-05-22,11,0,1.0
,Denmark,56.2639,9.5018,2020-05-22,11230,561,144.0
,Diamond Princess,0.0,0.0,2020-05-22,712,13,41.0
,Djibouti,11.8251,42.5903,2020-05-22,2270,10,81.0
,Dominica,15.415,-61.371,2020-05-22,16,0,1193.0
,Dominican Republic,18.7357,-70.1627,2020-05-22,13989,456,3803.0
,Ecuador,-1.8312,-78.1834,2020-05-22,35828,3056,0.0
,Egypt,26.820553000000004,30.802498,2020-05-22,15786,707,154.0
,El Salvador,13.7942,-88.8965,2020-05-22,1725,33,37.0
,Equatorial Guinea,1.6508,10.2679,2020-05-22,960,11,6169.0
,Eritrea,15.1794,39.7823,2020-05-22,39,0,197.0
,Estonia,58.5953,25.0136,2020-05-22,1807,64,652.0
,Eswatini,-26.5225,31.4659,2020-05-22,225,2,501.0
,Ethiopia,9.145,40.4897,2020-05-22,433,5,15.0
,Fiji,-17.7134,178.065,2020-05-22,18,0,322.0
,Finland,61.92411,25.748151,2020-05-22,6537,306,56041.0
French Guiana,France,3.9339,-53.1258,2020-05-22,261,1,4123.0
French Polynesia,France,-17.6797,149.4068,2020-05-22,60,0,90.0
Guadeloupe,France,16.265,-61.551,2020-05-22,156,13,43.0
Martinique,France,14.6415,-61.0242,2020-05-22,197,14,315.0
Mayotte,France,-12.8275,45.166244,2020-05-22,1521,19,5195.0
New Caledonia,France,-20.904305,165.618042,2020-05-22,18,0,82.0
Reunion,France,-21.1151,55.5364,2020-05-22,449,1,14.0
Saint Barthelemy,France,17.9,-62.8333,2020-05-22,6,0,187.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-22,1,0,98.0
St Martin,France,18.0708,-63.0501,2020-05-22,40,3,6.0
,France,46.2276,2.2137,2020-05-22,179645,28241,14.0
,Gabon,-0.8037,11.6094,2020-05-22,1728,12,60.0
,Gambia,13.4432,-15.3101,2020-05-22,25,1,0.0
,Georgia,42.3154,43.3569,2020-05-22,723,12,1481.0
,Germany,51.165691,10.451526,2020-05-22,179710,8228,370.0
,Ghana,7.9465,-1.0232,2020-05-22,6486,31,803.0
,Greece,39.0742,21.8243,2020-05-22,2874,169,2592.0
,Grenada,12.1165,-61.679,2020-05-22,22,0,1486.0
,Guatemala,15.7835,-90.2308,2020-05-22,2743,51,7727.0
,Guinea,9.9456,-9.6966,2020-05-22,3067,19,2177.0
,Guinea-Bissau,11.8037,-15.1804,2020-05-22,1114,6,22305.0
,Guyana,4.860416000000002,-58.93018000000001,2020-05-22,127,10,7379.0
,Haiti,18.9712,-72.2852,2020-05-22,812,25,8.0
,Holy See,41.9029,12.4534,2020-05-22,12,0,402.0
,Honduras,15.2,-86.2419,2020-05-22,3477,167,59442.0
,Hungary,47.1625,19.5033,2020-05-22,3678,476,3598.0
,Iceland,64.9631,-19.0208,2020-05-22,1803,10,10560.0
,India,20.593684,78.96288,2020-05-22,124794,3726,18637.0
,Indonesia,-0.7893,113.9213,2020-05-22,20796,1326,15399.0
,Iran,32.427908,53.68804599999999,2020-05-22,131652,7300,12629.0
,Iraq,33.223191,43.679291,2020-05-22,3964,147,150993.0
,Ireland,53.1424,-7.6921,2020-05-22,24506,1592,245.0
,Israel,31.046051,34.851612,2020-05-22,16690,279,15.0
,Italy,41.87194,12.56738,2020-05-22,228658,32616,18.0
,Jamaica,18.1096,-77.2975,2020-05-22,544,9,14.0
,Japan,36.204824,138.252924,2020-05-22,16385,836,322.0
,Jordan,31.24,36.51,2020-05-22,700,9,68.0
,Kazakhstan,48.0196,66.9237,2020-05-22,7919,35,54553.0
,Kenya,-0.0236,37.9062,2020-05-22,1161,50,1686.0
,"Korea, South",35.90775700000001,127.766922,2020-05-22,11165,266,6438.0
,Kosovo,42.602636,20.902977,2020-05-22,1004,29,11.0
,Kuwait,29.31166,47.481766,2020-05-22,19564,138,361.0
,Kyrgyzstan,41.20438,74.766098,2020-05-22,1350,14,18294.0
,Laos,19.85627,102.495496,2020-05-22,19,0,1332.0
,Latvia,56.8796,24.6032,2020-05-22,1030,22,1356.0
,Lebanon,33.8547,35.8623,2020-05-22,1086,26,0.0
,Lesotho,-29.61,28.2336,2020-05-22,2,0,310.0
,Liberia,6.4280550000000005,-9.429499,2020-05-22,249,24,14370.0
,Libya,26.3351,17.228331,2020-05-22,72,3,6.0
,Liechtenstein,47.14,9.55,2020-05-22,82,1,150376.0
,Lithuania,55.1694,23.8813,2020-05-22,1604,61,745.0
,Luxembourg,49.8153,6.1296,2020-05-22,3981,109,749.0
,MS Zaandam,0.0,0.0,2020-05-22,9,2,9.0
,Madagascar,-18.766947,46.869107,2020-05-22,448,2,0.0
,Malawi,-13.2543,34.3015,2020-05-22,82,3,28300.0
,Malaysia,4.210483999999999,101.975766,2020-05-22,7137,115,43.0
,Maldives,3.2028,73.2207,2020-05-22,1274,4,420.0
,Mali,17.570692,-3.996166000000001,2020-05-22,969,62,1674.0
,Malta,35.9375,14.3754,2020-05-22,600,6,183.0
,Mauritania,21.0079,-10.9408,2020-05-22,200,6,2945.0
,Mauritius,-20.348404,57.552152,2020-05-22,332,10,24.0
,Mexico,23.6345,-102.5528,2020-05-22,62527,6989,197.0
,Moldova,47.4116,28.3699,2020-05-22,6847,237,108.0
,Monaco,43.7333,7.4167,2020-05-22,97,4,938.0
,Mongolia,46.8625,103.8467,2020-05-22,141,0,124369.0
,Montenegro,42.708678000000006,19.37439,2020-05-22,324,9,399991.0
,Morocco,31.7917,-7.0926,2020-05-22,7332,197,69.0
,Mozambique,-18.665695,35.529562,2020-05-22,164,0,8439.0
,Namibia,-22.9576,18.4904,2020-05-22,19,0,16685.0
,Nepal,28.1667,84.25,2020-05-22,516,3,3.0
Aruba,Netherlands,12.5211,-69.9683,2020-05-22,101,3,92.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-05-22,6,0,7.0
Curacao,Netherlands,12.1696,-68.99,2020-05-22,16,1,67.0
Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-22,77,15,512.0
,Netherlands,52.1326,5.2913,2020-05-22,44888,5788,13.0
,New Zealand,-40.9006,174.886,2020-05-22,1504,21,147.0
,Nicaragua,12.865416,-85.207229,2020-05-22,279,17,306.0
,Niger,17.607789,8.081666,2020-05-22,937,60,10.0
,Nigeria,9.082,8.6753,2020-05-22,7261,221,10.0
,North Macedonia,41.6086,21.7453,2020-05-22,1921,112,0.0
,Norway,60.472,8.4689,2020-05-22,8332,235,654.0
,Oman,21.512583,55.92325500000001,2020-05-22,6794,34,2694.0
,Pakistan,30.3753,69.3451,2020-05-22,52437,1101,302.0
,Panama,8.538,-80.7821,2020-05-22,10267,295,278.0
,Papua New Guinea,-6.314993,143.95555,2020-05-22,8,0,368.0
,Paraguay,-23.4425,-58.4438,2020-05-22,838,11,6.0
,Peru,-9.19,-75.0152,2020-05-22,111698,3244,11.0
,Philippines,12.879721,121.774017,2020-05-22,13597,857,779.0
,Poland,51.9194,19.1451,2020-05-22,20619,982,28.0
,Portugal,39.3999,-8.2245,2020-05-22,30200,1289,1259.0
,Qatar,25.3548,51.1839,2020-05-22,40481,19,851.0
,Romania,45.9432,24.9668,2020-05-22,17712,1166,5422.0
,Russia,61.52401,105.318756,2020-05-22,326448,3249,684.0
,Rwanda,-1.9403,29.8739,2020-05-22,321,0,18.0
,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-22,15,0,19.0
,Saint Lucia,13.9094,-60.9789,2020-05-22,18,0,4788.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-22,18,0,3297.0
,San Marino,43.9424,12.4578,2020-05-22,661,41,104.0
,Sao Tome and Principe,0.1864,6.6131,2020-05-22,251,8,2683.0
,Saudi Arabia,23.885942,45.079162,2020-05-22,67719,364,29.0
,Senegal,14.4974,-14.4524,2020-05-22,2909,33,1045.0
,Serbia,44.0165,21.0059,2020-05-22,11024,237,435.0
,Seychelles,-4.6796,55.492,2020-05-22,11,0,205.0
,Sierra Leone,8.460555000000001,-11.779889,2020-05-22,606,38,1553.0
,Singapore,1.2833,103.8333,2020-05-22,30426,23,551.0
,Slovakia,48.669,19.699,2020-05-22,1503,28,15347.0
,Slovenia,46.1512,14.9955,2020-05-22,1468,106,3125.0
,Solomon Islands,-9.6457,160.1562,2020-05-22,0,0,48.0
,Somalia,5.152149,46.199616,2020-05-22,1594,61,5700.0
,South Africa,-30.5595,22.9375,2020-05-22,20125,397,9015.0
,South Sudan,6.877000000000002,31.307,2020-05-22,563,6,76.0
,Spain,40.463667,-3.74922,2020-05-22,234824,28628,17390.0
,Sri Lanka,7.873054,80.77179699999998,2020-05-22,1068,9,15682.0
,Sudan,12.8628,30.2176,2020-05-22,3378,137,16.0
,Suriname,3.9193,-56.0278,2020-05-22,11,1,136.0
,Sweden,60.128161,18.643501,2020-05-22,33768,4316,6.0
,Switzerland,46.8182,8.2275,2020-05-22,30707,1903,749.0
,Syria,34.802075,38.99681500000001,2020-05-22,59,4,1803.0
,Taiwan*,23.7,121.0,2020-05-22,441,7,20.0
,Tajikistan,38.861,71.2761,2020-05-22,2551,44,189476.0
,Tanzania,-6.369028,34.888822,2020-05-22,509,21,138.0
,Thailand,15.870032,100.992541,2020-05-22,3037,56,1016.0
,Timor-Leste,-8.874217,125.727539,2020-05-22,24,0,720.0
,Togo,8.6195,0.8248,2020-05-22,363,12,130.0
,Trinidad and Tobago,10.6918,-61.2225,2020-05-22,116,8,20.0
,Tunisia,33.886917,9.537499,2020-05-22,1048,47,155.0
,Turkey,38.9637,35.2433,2020-05-22,154500,4276,122.0
,US,40.0,-100.0,2020-05-22,1608589,99166,3326.0
,Uganda,1.373333,32.290275,2020-05-22,175,0,47905.0
,Ukraine,48.3794,31.1656,2020-05-22,20148,588,23.0
,United Arab Emirates,23.424076,53.847818,2020-05-22,27892,241,444.0
Anguilla,United Kingdom,18.2206,-63.0686,2020-05-22,3,0,38598.0
Bermuda,United Kingdom,32.3078,-64.7505,2020-05-22,128,9,985.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-22,8,1,581.0
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-22,129,1,573.0
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-22,558,45,355.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-22,13,0,137.0
Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-22,151,0,1583.0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-22,336,24,252.0
Montserrat,United Kingdom,16.742498,-62.187366,2020-05-22,11,1,145.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-22,12,1,163.0
,United Kingdom,55.3781,-3.4360000000000004,2020-05-22,242825,35358,322.0
,Uruguay,-32.5228,-55.7658,2020-05-22,753,20,932.0
,Uzbekistan,41.377491,64.585262,2020-05-22,3028,13,1254.0
,Venezuela,6.4238,-66.5897,2020-05-22,944,10,1035.0
,Vietnam,14.058324,108.277199,2020-05-22,324,0,63619.0
,West Bank and Gaza,31.9522,35.2332,2020-05-22,423,2,1015.0
,Western Sahara,24.2155,-12.8858,2020-05-22,6,0,205.0
,Yemen,15.552727,48.516388,2020-05-22,209,33,653.0
,Zambia,-13.133897,27.849332,2020-05-22,920,7,936.0
